#
# contig_name	read_name
#
loci2_c389	SGN-L5142-EF017658|
loci2_rep_c390	SGN-L5518-M98466|
loci2_rep_c390	SGN-U586540-5518|
loci2_c391	SGN-L358-AJ243455|
loci2_c391	SGN-U585713-358|
loci2_rep_c392	SGN-U579551-5365|
loci2_rep_c392	SGN-L5365-Z15140|
loci2_rep_c392	SGN-U589895-5365|
loci2_rep_c393	SGN-L4226-AY840092|
loci2_rep_c393	SGN-U590970-4226|
loci2_rep_c394	SGN-L5118-AB211518|
loci2_rep_c394	SGN-U581024-5118|
loci2_rep_c394	SGN-L5118-AK246136.1|
loci2_c395	SGN-U576730-609|
loci2_c395	SGN-L609-AY730762|
loci2_c395	SGN-U587238-609|
loci2_c396	SGN-L5349-AY344540|
loci2_c396	SGN-U573999-5349|
loci2_rep_c397	SGN-L5501-Z21793|
loci2_rep_c397	SGN-U566921-5501|
loci2_rep_c398	SGN-L595-BT013873|
loci2_rep_c398	SGN-U574397-595|
loci2_rep_c399	SGN-U584756-489|
loci2_rep_c399	SGN-L489-AY192368|
loci2_rep_c399	SGN-L489-AY496704|
loci2_c400	SGN-L290-AF405309|
loci2_c400	SGN-U569980-290|
loci2_rep_c401	SGN-U581240-5170|
loci2_rep_c401	SGN-L5170-BT012762|
loci2_rep_c401	SGN-L5170-AY642284|
loci2_rep_c401	SGN-U592820-5170|
loci2_rep_c402	SGN-L5171-BT014545|
loci2_rep_c402	SGN-U570855-5171|
loci2_rep_c403	SGN-L1-AJ849377|
loci2_rep_c403	SGN-U579298-1|
loci2_c404	SGN-L5511-U20590|
loci2_c404	SGN-U565674-5511|
loci2_c405	SGN-L5219-EU449280.1|
loci2_c405	SGN-U583188-5219|
loci2_c406	SGN-L5235-EU159402.1|
loci2_c406	SGN-U582808-5235|
loci2_rep_c407	SGN-L5416-AF454634|
loci2_rep_c407	SGN-U566889-5416|
loci2_rep_c407	SGN-U588691-5416|
loci2_rep_c408	SGN-L5174-BT014417|
loci2_rep_c408	SGN-U568737-5174|
loci2_rep_c409	SGN-U577856-5127|
loci2_rep_c409	SGN-L5127-AB211525|
loci2_rep_c409	SGN-L5127-AK224794|
loci2_rep_c409	SGN-U592491-5127|
loci2_c410	SGN-L1081-AF016713|
loci2_c410	SGN-U578945-1081|
loci2_rep_c411	SGN-L648-BT013477|
loci2_rep_c411	SGN-U579320-648|
loci2_rep_c411	SGN-L648-AB180274|
loci2_c412	SGN-U577467-388|
loci2_c412	SGN-L388-AY971874|
loci2_c412	SGN-L388-BT012997|
loci2_c413	SGN-L1339-AM048820|
loci2_c413	SGN-U569931-1339|
loci2_rep_c414	SGN-L5350-AY344539|
loci2_rep_c414	SGN-U574000-5350|
loci2_c415	SGN-L158-AY971876|
loci2_c415	SGN-U581990-158|
loci2_c416	SGN-L5426-AY069920|
loci2_c416	SGN-U565099-5426|
loci2_rep_c417	SGN-L5600-U20594|
loci2_rep_c417	SGN-L854-U20594|
loci2_c418	SGN-U578164-5391|
loci2_c418	SGN-L5391-AY508112|
loci2_c418	SGN-U590566-5391|
loci2_c419	SGN-L340-Y16124|
loci2_c419	SGN-L340-EU218537.1|
loci2_rep_c420	SGN-L5363-X14449|
loci2_rep_c420	SGN-U580418-5363|
loci2_rep_c421	SGN-L1118-X58548|
loci2_rep_c421	SGN-U579235-1118|
loci2_rep_c421	SGN-L1118-BT013355|
loci2_rep_c421	SGN-L1118-AK246257.1|
loci2_rep_c422	SGN-L48-U88089|
loci2_rep_c422	SGN-L48-U81033|
loci2_rep_c423	SGN-U578481-705|
loci2_rep_c423	SGN-L705-BT014482|
loci2_rep_c423	SGN-L705-AY257488|
loci2_rep_c424	SGN-U582219-89|
loci2_rep_c424	SGN-L89-AF258810|
loci2_rep_c424	SGN-U595563-89|
loci2_rep_c425	SGN-U583113-1492|
loci2_rep_c425	SGN-L1492-AY150041|
loci2_rep_c425	SGN-U596873-1492|
loci2_rep_c426	SGN-L459-BT013727|
loci2_rep_c426	SGN-U567168-459|
loci2_c427	SGN-L575-U64817|
loci2_c427	SGN-U571850-575|
loci2_c428	SGN-L4481-L26295|
loci2_c428	SGN-U578526-4481|
loci2_c428	SGN-L4481-AY098733|
loci2_rep_c429	SGN-L194-AF375964|
loci2_rep_c429	SGN-U562782-194|
loci2_rep_c430	SGN-U577871-5112|
loci2_rep_c430	SGN-L5112-Z15139|
loci2_rep_c430	SGN-L5112-AK246234.1|
loci2_c431	SGN-L1355-AF143743|
loci2_c431	SGN-U564382-1355|
loci2_c432	SGN-L5449-AY032884|
loci2_c432	SGN-U563793-5449|
loci2_c433	SGN-L1108-BT014074|
loci2_c433	SGN-U569535-1108|
loci2_c433	SGN-L1108-AJ249998|
loci2_rep_c434	SGN-L360-AJ294903|
loci2_rep_c434	SGN-U568151-360|
loci2_c435	SGN-L13-AF331705|
loci2_c435	SGN-U585813-13|
loci2_c435	SGN-U588344-13|
loci2_rep_c436	SGN-L50-U85497|
loci2_rep_c436	SGN-U581814-50|
loci2_rep_c437	SGN-L5360-Z21791|
loci2_rep_c437	SGN-U563163-5360|
loci2_rep_c438	SGN-U578588-748|
loci2_rep_c438	SGN-L748-AJ579656|
loci2_rep_c438	SGN-L748-AY262025|
loci2_c439	SGN-L114-AJ271093|
loci2_c439	SGN-U576466-114|
loci2_c440	SGN-U563584-467|
loci2_c440	SGN-L467-AK246783.1|
loci2_c440	SGN-L467-AJ011943|
loci2_rep_c441	SGN-U581507-5106|
loci2_rep_c441	SGN-L5106-Z15141|
loci2_rep_c441	SGN-L5106-AK246338.1|
loci2_c442	SGN-L1421-AF176950|
loci2_c442	SGN-U585171-1421|
loci2_c443	SGN-L5373-AF465780|
loci2_c443	SGN-U578096-5373|
loci2_c444	SGN-L1348-U58474|
loci2_c444	SGN-U562637-1348|
loci2_rep_c445	SGN-U577459-691|
loci2_rep_c445	SGN-U592790-691|
loci2_rep_c445	SGN-L691-AJ401153|
loci2_rep_c445	SGN-U577286-691|
loci2_rep_c446	SGN-L5157-BT012699|
loci2_rep_c446	SGN-L5157-Z24741|
loci2_rep_c446	SGN-U593223-5157|
loci2_rep_c447	SGN-L1179-AY442185|
loci2_rep_c447	SGN-U581393-1179|
loci2_rep_c447	SGN-L1179-AK246207.1|
loci2_rep_c448	SGN-L1167-DQ339100|
loci2_rep_c448	SGN-U565585-1167|
loci2_rep_c449	SGN-L5294-AB223041|
loci2_rep_c449	SGN-U565720-5294|
loci2_rep_c450	SGN-L5200-BT013068|
loci2_rep_c450	SGN-U571474-5200|
loci2_rep_c450	SGN-U594027-5200|
loci2_rep_c450	SGN-L5200-L24004|
loci2_c451	SGN-L536-U83708|
loci2_c451	SGN-U576956-536|
loci2_rep_c452	SGN-L191-AM075831|
loci2_rep_c452	SGN-U578842-191|
loci2_c453	SGN-L500-AF096247|
loci2_c453	SGN-U584457-500|
loci2_c454	SGN-L5585-AF198388|
loci2_c454	SGN-U584462-5585|
loci2_c454	SGN-L5585-EU386373.1|
loci2_rep_c455	SGN-L506-BT012961|
loci2_rep_c455	SGN-U584535-506|
loci2_c456	SGN-L606-BT013980|
loci2_c456	SGN-U583691-606|
loci2_rep_c457	SGN-L5498-L46681|
loci2_rep_c457	SGN-U580642-5498|
loci2_rep_c458	SGN-L5510-U18678|
loci2_rep_c458	SGN-U572847-5510|
loci2_rep_c459	SGN-L1447-AY098734|
loci2_rep_c459	SGN-U568929-1447|
loci2_rep_c459	SGN-L1447-X60759|
loci2_c460	SGN-L5326-AY490249|
loci2_c460	SGN-U573234-5326|
loci2_c461	SGN-L457-AF077339|
loci2_c461	SGN-U565673-457|
loci2_rep_c462	SGN-L692-AF208543|
loci2_rep_c462	SGN-U580168-692|
loci2_c463	SGN-U585390-4483|
loci2_c463	SGN-L4483-AY098736|
loci2_c463	SGN-U596817-4483|
loci2_rep_c464	SGN-L5509-L41126|
loci2_rep_c464	SGN-U577904-5509|
loci2_c465	SGN-L5343-L46847|
loci2_c465	SGN-U568781-5343|
loci2_c466	SGN-L34-AY911399|
loci2_c466	SGN-U585243-34|
loci2_rep_c467	SGN-L5298-DQ399824|
loci2_rep_c467	SGN-U585152-5298|
loci2_c468	SGN-L125-AF013278|
loci2_c468	SGN-U568325-125|
loci2_rep_c469	SGN-L5218-X95987|
loci2_rep_c469	SGN-U581090-5218|
loci2_rep_c470	SGN-L5045-DQ984132.1|
loci2_rep_c470	SGN-U572213-5045|
loci2_rep_c470	SGN-L5045-DQ149918|
loci2_rep_c471	SGN-L5285-AB244038|
loci2_rep_c471	SGN-U575203-5285|
loci2_c472	SGN-L1063-AY640378|
loci2_c472	SGN-U585807-1063|
loci2_rep_c473	SGN-U581550-861|
loci2_rep_c473	SGN-U581550-1291|
loci2_rep_c474	SGN-U580857-252|
loci2_rep_c474	SGN-L252-Z15138|
loci2_rep_c474	SGN-L252-U30465|
loci2_c475	SGN-L791-AJ002298|
loci2_c475	SGN-U575498-791|
loci2_rep_c476	SGN-L5182-BT014090|
loci2_rep_c476	SGN-U563524-5182|
loci2_rep_c476	SGN-L5182-L24031|
loci2_c477	SGN-L5402-AY348872|
loci2_c477	SGN-U600185-5402|
loci2_c478	SGN-L5116-AK246139.1|
loci2_c478	SGN-U582740-5116|
loci2_c478	SGN-L5116-EF071929.1|
loci2_rep_c479	SGN-L5361-Z21796|
loci2_rep_c479	SGN-U563165-5361|
loci2_rep_c480	SGN-L5512-L31367|
loci2_rep_c480	SGN-U579023-5512|
loci2_rep_c481	SGN-U577409-237|
loci2_rep_c481	SGN-L237-BT014541|
loci2_rep_c481	SGN-L237-AK246240.1|
loci2_rep_c481	SGN-L237-Y14764|
loci2_rep_c482	SGN-L5103-L76632|
loci2_rep_c482	SGN-U574403-5103|
loci2_rep_c482	SGN-L5103-AK246386.1|
loci2_c483	SGN-L5226-EU183406.1|
loci2_c483	SGN-U563361-5226|
loci2_c484	SGN-L5500-Z18277|
loci2_c484	SGN-U569072-5500|
loci2_c485	SGN-L136-AY348870|
loci2_c485	SGN-U576101-136|
loci2_c485	SGN-L136-EF433416.1|
loci2_c486	SGN-L1253-AY038800|
loci2_c486	SGN-U602431-1253|
loci2_rep_c487	SGN-L670-AK246521.1|
loci2_rep_c487	SGN-U578113-670|
loci2_rep_c487	SGN-L670-BT013716|
loci2_rep_c487	SGN-L670-AJ224932|
loci2_rep_c488	SGN-U584544-234|
loci2_rep_c488	SGN-L234-AJ717347|
loci2_rep_c488	SGN-U589176-234|
loci2_rep_c489	SGN-L1367-AY335900|
loci2_rep_c489	SGN-U581525-1367|
loci2_rep_c490	SGN-L244-AY576001|
loci2_rep_c490	SGN-U570695-244|
loci2_c491	SGN-L5314-AJ841791|
loci2_c491	SGN-U579062-5314|
loci2_c492	SGN-L116-AJ313193|
loci2_c492	SGN-U575543-116|
loci2_rep_c493	SGN-L5423-AY150039|
loci2_rep_c493	SGN-U578134-21|
loci2_rep_c493	SGN-U578134-5423|
loci2_c494	SGN-L1430-AJ278765|
loci2_c494	SGN-U569492-1430|
loci2_rep_c495	SGN-L683-AF320029|
loci2_rep_c495	SGN-U584801-683|
loci2_c496	SGN-L608-AJ401079|
loci2_c496	SGN-U573232-608|
loci2_c497	SGN-L5327-AY490248|
loci2_c497	SGN-U582488-5327|
loci2_rep_c498	SGN-L5148-AM261866|
loci2_rep_c498	SGN-U589217-5148|
loci2_c499	SGN-L1030-AJ306631|
loci2_c499	SGN-U562879-1030|
loci2_rep_c500	SGN-L5452-AF118858|
loci2_rep_c500	SGN-U572697-5452|
loci2_c501	SGN-L5054-BT014561|
loci2_c501	SGN-U572558-5054|
loci2_c501	SGN-L5054-EU119958.1|
loci2_c502	SGN-L423-AF317515|
loci2_c502	SGN-U585215-423|
loci2_rep_c503	SGN-L245-AY576002|
loci2_rep_c503	SGN-U570698-245|
loci2_c504	SGN-U583361-387|
loci2_c504	SGN-L387-AY971873|
loci2_c504	SGN-L387-DQ521269|
loci2_c505	SGN-L5406-AY196091|
loci2_c505	SGN-U599939-5406|
loci2_c506	SGN-L5412-AF493563|
loci2_c506	SGN-U575212-5412|
loci2_c507	SGN-L123-AF013279|
loci2_c507	SGN-U576774-123|
loci2_rep_c508	SGN-L801-X99452|
loci2_rep_c508	SGN-U594485-801|
loci2_rep_c509	SGN-L363-AK224655|
loci2_rep_c509	SGN-U582175-363|
loci2_rep_c509	SGN-L363-AF198389|
loci2_rep_c509	SGN-L5586-AF198389|
loci2_rep_c509	SGN-L363-L24057|
loci2_c510	SGN-L5451-AF296077|
loci2_c510	SGN-U586364-5451|
loci2_c511	SGN-L1466-M74419|
loci2_c511	SGN-U586163-1466|
loci2_c512	SGN-L5162-U07745|
loci2_c512	SGN-U576744-5162|
loci2_c512	SGN-L5162-Y00144|
loci2_rep_c513	SGN-L5120-EF550528.1|
loci2_rep_c513	SGN-U580064-5120|
loci2_rep_c513	SGN-L5120-BT013082|
loci2_rep_c513	SGN-U591815-5120|
loci2_rep_c513	SGN-U589915-5120|
loci2_c514	SGN-L5172-BT014501|
loci2_c514	SGN-U576890-5172|
loci2_c514	SGN-L5172-AY157060|
loci2_c515	SGN-L5114-AK246193.1|
loci2_c515	SGN-L5114-DQ365932.1|
loci2_c515	SGN-U593262-5114|
loci2_c516	SGN-L5269-DQ020653|
loci2_c516	SGN-U596095-5269|
loci2_c517	SGN-L1195-AF138858|
loci2_c517	SGN-U577266-1195|
loci2_rep_c518	SGN-L5440-AF416289|
loci2_rep_c518	SGN-U583342-5440|
loci2_rep_c519	SGN-L5404-AY093689|
loci2_rep_c519	SGN-U565514-5404|
loci2_rep_c520	SGN-U565891-5|
loci2_rep_c520	SGN-L5-U17972|
loci2_rep_c520	SGN-L5-M83320|
loci2_c521	SGN-L1311-AK246658.1|
loci2_c521	SGN-L1311-L22188|
loci2_c521	SGN-U577721-1311|
loci2_c521	SGN-L1311-AJ249997|
loci2_rep_c522	SGN-L124-AF013280|
loci2_rep_c522	SGN-U578878-124|
loci2_rep_c523	SGN-L752-AF011555|
loci2_rep_c523	SGN-U563323-752|
loci2_rep_c524	SGN-L1228-BT014167|
loci2_rep_c524	SGN-U567355-1228|
loci2_c525	SGN-U578546-992|
loci2_c525	SGN-L992-AK246862.1|
loci2_c525	SGN-L992-AB017134|
loci2_c526	SGN-L996-AY967408|
loci2_c526	SGN-U570900-996|
loci2_rep_c527	SGN-L643-AK246468.1|
loci2_rep_c527	SGN-U577924-643|
loci2_rep_c527	SGN-L643-AF193439|
loci2_rep_c528	SGN-L5355-Z94180|
loci2_rep_c528	SGN-U578560-5355|
loci2_c529	SGN-L505-DQ205341|
loci2_c529	SGN-U575635-505|
loci2_rep_c530	SGN-L5557-M80608|
loci2_rep_c530	SGN-U581016-5557|
loci2_rep_c530	SGN-U590649-5557|
loci2_rep_c531	SGN-L523-AJ270960|
loci2_rep_c531	SGN-L523-AJ004997|
loci2_rep_c531	SGN-U580471-523|
loci2_c532	SGN-U579745-1163|
loci2_c532	SGN-L1163-AK246598.1|
loci2_c532	SGN-L1163-AY568719|
loci2_rep_c533	SGN-L5117-AK246137.1|
loci2_rep_c533	SGN-U565155-5117|
loci2_rep_c533	SGN-L5117-AY157063|
loci2_rep_c534	SGN-L5135-AK224652|
loci2_rep_c534	SGN-U579080-5135|
loci2_rep_c534	SGN-L5135-Y16127|
loci2_rep_c534	SGN-U581170-5135|
loci2_rep_c534	SGN-L5135-L24003|
loci2_rep_c535	SGN-U583903-1276|
loci2_rep_c535	SGN-L1276-AK246550.1|
loci2_rep_c535	SGN-L1276-AF123266|
loci2_rep_c536	SGN-L1513-AJ312205|
loci2_rep_c536	SGN-U566343-1513|
loci2_rep_c536	SGN-U587757-1513|
loci2_rep_c537	SGN-U580900-1455|
loci2_rep_c537	SGN-L1455-L29151|
loci2_rep_c537	SGN-L1455-AJ270959|
loci2_rep_c538	SGN-L1464-D11350|
loci2_rep_c538	SGN-U578195-1464|
loci2_rep_c538	SGN-L1464-Z12025|
loci2_rep_c538	SGN-L1464-M81081|
loci2_rep_c538	SGN-U578305-1464|
loci2_rep_c538	SGN-L1464-X77264|
loci2_rep_c538	SGN-U578061-1464|
loci2_c539	SGN-L5405-AY196092|
loci2_c539	SGN-U569021-5405|
loci2_rep_c540	SGN-L5167-AY383630|
loci2_rep_c540	SGN-U578247-5167|
loci2_c541	SGN-U584558-5216|
loci2_c541	SGN-L5216-AK247168.1|
loci2_c541	SGN-L5216-Z68185|
loci2_c541	SGN-L5216-BT012848|
loci2_rep_c542	SGN-U579033-874|
loci2_rep_c542	SGN-L874-AK246907.1|
loci2_rep_c542	SGN-L874-U81996|
loci2_rep_c542	SGN-L874-AM051296|
loci2_rep_c543	SGN-L280-AF000142|
loci2_rep_c543	SGN-L280-U76409|
loci2_c544	SGN-L27-AY849915|
loci2_c544	SGN-U571718-27|
loci2_c545	SGN-L5134-Z11842|
loci2_c545	SGN-U578275-5134|
loci2_c546	SGN-L1188-DQ056862|
loci2_c546	SGN-U576979-1188|
loci2_c547	SGN-L117-AF191823|
loci2_c547	SGN-U571081-117|
loci2_c548	SGN-L29-AK246779.1|
loci2_c548	SGN-U581111-29|
loci2_c548	SGN-L29-AF161704|
loci2_c548	SGN-L29-X83421|
loci2_c549	SGN-U582450-610|
loci2_c549	SGN-L610-AB012138|
loci2_c549	SGN-U597064-610|
loci2_rep_c550	SGN-L5338-DQ335097|
loci2_rep_c550	SGN-U590947-5338|
loci2_rep_c551	SGN-L5083-AK246791.1|
loci2_rep_c551	SGN-U579003-5083|
loci2_rep_c551	SGN-L5083-AF308937|
loci2_rep_c552	SGN-U578250-5109|
loci2_rep_c552	SGN-L5109-AK246300.1|
loci2_rep_c552	SGN-L5109-AF296085|
loci2_c553	SGN-U581281-1234|
loci2_c553	SGN-L1234-X63007|
loci2_c553	SGN-U593109-1234|
loci2_rep_c554	SGN-L994-AY261513|
loci2_rep_c554	SGN-U576602-994|
loci2_rep_c555	SGN-U568816-662|
loci2_rep_c555	SGN-U568816-5321|
loci2_c556	SGN-L1516-AJ243876|
loci2_c556	SGN-U578962-1516|
loci2_rep_c557	SGN-L798-AK247226.1|
loci2_rep_c557	SGN-L798-X94946|
loci2_rep_c557	SGN-U578841-798|
loci2_c558	SGN-U586487-710|
loci2_c558	SGN-L710-AJ715789|
loci2_c558	SGN-U587955-710|
loci2_c558	SGN-L710-AJ249999|
loci2_rep_c559	SGN-L5078-AF296086|
loci2_rep_c559	SGN-U579338-5078|
loci2_rep_c559	SGN-L5078-AK246857.1|
loci2_rep_c560	SGN-L5443-AF395901|
loci2_rep_c560	SGN-U579844-5443|
loci2_c561	SGN-L535-U83707|
loci2_c561	SGN-U576637-535|
loci2_c562	SGN-U575407-81|
loci2_c562	SGN-L81-AF204787|
loci2_c562	SGN-U575409-81|
loci2_c563	SGN-L5252-DQ286930|
loci2_c563	SGN-U573523-5252|
loci2_rep_c564	SGN-L1465-X55884|
loci2_rep_c564	SGN-L1465-M67474|
loci2_rep_c564	SGN-L1465-S37645|
loci2_c565	SGN-L5085-AK246764.1|
loci2_c565	SGN-U582824-5085|
loci2_c565	SGN-L5085-EF409975.1|
loci2_c566	SGN-L5295-DQ399832|
loci2_c566	SGN-U566471-5295|
loci2_c567	SGN-L5377-AY534531|
loci2_c567	SGN-U579318-5377|
loci2_c568	SGN-L192-AF375965|
loci2_c568	SGN-U572446-192|
loci2_rep_c569	SGN-L1229-AY325818|
loci2_rep_c569	SGN-U567354-1229|
loci2_c570	SGN-L15-AJ278331|
loci2_c570	SGN-U579789-15|
loci2_rep_c571	SGN-L809-Y08888|
loci2_rep_c571	SGN-U580626-809|
loci2_rep_c572	SGN-L5229-AB190445|
loci2_rep_c572	SGN-U603209-5229|
loci2_rep_c573	SGN-L5307-DQ159949|
loci2_rep_c573	SGN-U573348-5307|
loci2_rep_c574	SGN-L1448-BT013102|
loci2_rep_c574	SGN-U581468-1448|
loci2_rep_c574	SGN-L1448-DQ222988|
loci2_c575	SGN-L855-AY376852|
loci2_c575	SGN-U566122-855|
loci2_c575	SGN-U588894-855|
loci2_c576	SGN-L637-U48695|
loci2_c576	SGN-U578318-637|
loci2_rep_c577	SGN-L1001-AY971875|
loci2_rep_c577	SGN-U583672-1001|
loci2_c578	SGN-L5484-U89257|
loci2_c578	SGN-U579886-5484|
loci2_rep_c579	SGN-L528-AJ417830|
loci2_rep_c579	SGN-U582152-528|
loci2_rep_c580	SGN-L5184-BT013916|
loci2_rep_c580	SGN-U578264-5184|
loci2_rep_c581	SGN-L5478-AF049900|
loci2_rep_c581	SGN-U581955-5478|
loci2_c582	SGN-L337-AF154003|
loci2_c582	SGN-U574326-337|
loci2_c582	SGN-L337-AJ251752|
loci2_rep_c583	SGN-L5084-AK246767.1|
loci2_rep_c583	SGN-U578175-5084|
loci2_rep_c583	SGN-U592303-5084|
loci2_rep_c583	SGN-L5084-L24108|
loci2_rep_c584	SGN-L5280-EF175475.1|
loci2_rep_c584	SGN-U567734-5280|
loci2_rep_c585	SGN-L1550-AJ420798|
loci2_rep_c585	SGN-L1550-AF247819|
loci2_c586	SGN-L5455-AF175964|
loci2_c586	SGN-U585559-5455|
loci2_c587	SGN-L804-AB026983|
loci2_c587	SGN-U573948-804|
loci2_c587	SGN-L804-AK246533.1|
loci2_c588	SGN-L864-Y17225|
loci2_c588	SGN-U572518-864|
loci2_rep_c589	SGN-L5401-AY034149|
loci2_rep_c589	SGN-U589545-5401|
loci2_rep_c589	SGN-U576046-5401|
loci2_rep_c590	SGN-L5207-BT012720|
loci2_rep_c590	SGN-L5207-U14754|
loci2_rep_c590	SGN-L5207-AF200360|
loci2_c591	SGN-L5395-AY222455|
loci2_c591	SGN-U566966-5395|
loci2_c592	SGN-L365-Z48736|
loci2_c592	SGN-U577702-365|
loci2_c593	SGN-U563814-1268|
loci2_c593	SGN-L1268-BT012949|
loci2_c593	SGN-L1268-AF243040|
loci2_c594	SGN-L5053-AK246562.1|
loci2_c594	SGN-U581378-5053|
loci2_c594	SGN-L5053-EU161983.1|
loci2_c595	SGN-L839-X95297|
loci2_c595	SGN-U588253-839|
loci2_rep_c596	SGN-U578026-849|
loci2_rep_c596	SGN-U578026-5483|
loci2_rep_c597	SGN-L873-BT013035|
loci2_rep_c597	SGN-U574778-873|
loci2_c598	SGN-L5387-AY530758|
loci2_c598	SGN-U565963-5387|
loci2_rep_c599	SGN-L5366-X55193|
loci2_rep_c599	SGN-U585251-5366|
loci2_rep_c600	SGN-L1477-AY044235|
loci2_rep_c600	SGN-U579115-1477|
loci2_c601	SGN-L374-AJ002590|
loci2_c601	SGN-U586344-374|
loci2_rep_c602	SGN-L1316-AF161705|
loci2_rep_c602	SGN-U577742-1316|
loci2_c603	SGN-L5072-AK247199.1|
loci2_c603	SGN-U564001-5072|
loci2_c603	SGN-L5072-AY292201|
loci2_c604	SGN-L5325-AY490251|
loci2_c604	SGN-U566858-5325|
loci2_rep_c605	SGN-L5414-AF106660|
loci2_rep_c605	SGN-U576811-5414|
loci2_c606	SGN-L94-AF387785|
loci2_c606	SGN-U570983-94|
loci2_rep_c607	SGN-U577816-5237|
loci2_rep_c607	SGN-L5237-DQ996037.1|
loci2_rep_c607	SGN-U593732-5237|
loci2_c608	SGN-U585767-5123|
loci2_c608	SGN-L5123-AY693799|
loci2_c608	SGN-L5123-EF071926.1|
loci2_c609	SGN-L5296-DQ399829|
loci2_c609	SGN-U580033-5296|
loci2_rep_c610	SGN-U578306-1448|
loci2_rep_c610	SGN-L1448-AK246219.1|
loci2_rep_c610	SGN-L1448-DQ222981|
loci2_rep_c611	SGN-L5479-AF049898|
loci2_rep_c611	SGN-U583048-5479|
loci2_rep_c612	SGN-L5331-DQ456876|
loci2_rep_c612	SGN-U584511-5331|
loci2_rep_c613	SGN-L838-AB193042|
loci2_rep_c613	SGN-U569208-838|
loci2_rep_c614	SGN-L280-BT014214|
loci2_rep_c614	SGN-U571928-280|
loci2_c615	SGN-L1230-AJ313509|
loci2_c615	SGN-U578949-1230|
loci2_c616	SGN-U563576-708|
loci2_c616	SGN-L708-AJ243339|
loci2_c616	SGN-U588427-708|
loci2_rep_c617	SGN-L5417-AY157065|
loci2_rep_c617	SGN-U567227-5417|
loci2_rep_c617	SGN-U567227-5418|
loci2_rep_c617	SGN-L5418-AY157064|
loci2_c618	SGN-L5275-AB211526|
loci2_c618	SGN-U562680-5275|
loci2_rep_c619	SGN-L812-X74426|
loci2_rep_c619	SGN-U575333-812|
loci2_rep_c620	SGN-L5448-AF136579|
loci2_rep_c620	SGN-U595153-5448|
loci2_c621	SGN-L837-AB193041|
loci2_c621	SGN-U570052-837|
loci2_rep_c622	SGN-U581248-1388|
loci2_rep_c622	SGN-U581248-8215|
loci2_c623	SGN-L1517-AJ278019|
loci2_c623	SGN-U584601-1517|
loci2_rep_c624	SGN-L5178-BT014161|
loci2_rep_c624	SGN-U583411-5178|
loci2_rep_c625	SGN-L1228-AY325817|
loci2_rep_c625	SGN-U567351-1228|
loci2_c626	SGN-L5139-BT013289|
loci2_c626	SGN-U573854-5139|
loci2_rep_c627	SGN-L1495-X73419|
loci2_rep_c627	SGN-U578242-1495|
loci2_rep_c627	SGN-L1495-AK246752.1|
loci2_c628	SGN-L261-DQ019126|
loci2_c628	SGN-U565006-261|
loci2_c629	SGN-L5364-Z14028|
loci2_c629	SGN-U578351-5364|
loci2_c630	SGN-L5362-X55194|
loci2_c630	SGN-U579222-5362|
loci2_rep_c631	SGN-L532-AF197934|
loci2_rep_c631	SGN-U562699-532|
loci2_rep_c632	SGN-L5262-EF501822.1|
loci2_rep_c632	SGN-U577773-5262|
loci2_c633	SGN-L1069-AF289255|
loci2_c633	SGN-U576052-1069|
loci2_c634	SGN-L5431-AF472619|
loci2_c634	SGN-U567367-5431|
loci2_c635	SGN-L965-AY691332|
loci2_c635	SGN-U577482-965|
loci2_c636	SGN-L5254-DQ267902|
loci2_c636	SGN-U574849-5254|
loci2_c637	SGN-L14-AJ242551|
loci2_c637	SGN-U566794-14|
loci2_c638	SGN-L76-AF148934|
loci2_c638	SGN-U564923-76|
loci2_rep_c639	SGN-U580000-644|
loci2_rep_c639	SGN-L644-AY007559|
loci2_rep_c639	SGN-L644-AJ250001|
loci2_rep_c640	SGN-L1357-AF143742|
loci2_rep_c640	SGN-U585007-1357|
loci2_c641	SGN-U577253-5115|
loci2_c641	SGN-L5115-AK246191.1|
loci2_c641	SGN-L5115-X13934|
loci2_rep_c642	SGN-L1256-AJ606077|
loci2_rep_c642	SGN-U569175-1256|
loci2_rep_c643	SGN-L160-DQ029334|
loci2_rep_c643	SGN-U574727-160|
loci2_rep_c644	SGN-U572059-341|
loci2_rep_c644	SGN-L341-AF146691|
loci2_rep_c644	SGN-L341-L24030|
loci2_rep_c645	SGN-L5242-EF441355.1|
loci2_rep_c645	SGN-U577939-5242|
loci2_rep_c646	SGN-L5480-AF049899|
loci2_rep_c646	SGN-U583049-5480|
loci2_c647	SGN-L5347-AY568720|
loci2_c647	SGN-U568384-5347|
loci2_c648	SGN-L5253-DQ267903|
loci2_c648	SGN-U571085-5253|
loci2_c649	SGN-L991-AY725474|
loci2_c649	SGN-U565569-991|
loci2_rep_c650	SGN-L1464-AF465613|
loci2_rep_c650	SGN-L1464-AF490530|
loci2_rep_c650	SGN-U593692-1464|
loci2_rep_c651	SGN-L5102-Z46654|
loci2_rep_c651	SGN-U577361-5102|
loci2_rep_c651	SGN-L5102-AK246394.1|
loci2_c652	SGN-L846-U22441|
loci2_c652	SGN-U583040-846|
loci2_rep_c653	SGN-L256-AY725477|
loci2_rep_c653	SGN-U570018-256|
loci2_rep_c654	SGN-L184-AJ297916|
loci2_rep_c654	SGN-U566285-184|
loci2_rep_c655	SGN-L492-AY559315|
loci2_rep_c655	SGN-U583503-492|
